Lachowicz,0.000385137
Oleś,0.000384917
Czapliński,0.000384697
Ławniczak,0.000384587
Włoch,0.000384477
Kwaśny,0.000384367
Zawistowski,0.000383816
Modrzejewski,0.000383816
Kołodziejczak,0.000383596
Łoś,0.000383486
Mularczyk,0.000383376
Mrowiec,0.000383376
Ćwikliński,0.000382936
Brożek,0.000382826
Waligóra,0.000382496
Nalepa,0.000382496
Baron,0.000382386
Skwarek,0.000382275
Wachowiak,0.000382165
Grabski,0.000382165
